Dataset,Feature,Name
Metabolome,295.2639_12.46,C19:1 FA (Nonadecaenoic acid)
Metabolome,295.2639_13.03,C19:1 FA (Nonadecaenoic acid)
Metabolome,295.264_11.75,C19:1 FA (Nonadecaenoic acid)
Metabolome,295.2993_11.45,Unidentified metabolite
Metabolome,296.0377_11.3,L-Cysteinylglycine disulfide
Metabolome,296.0377_12.73,L-Cysteinylglycine disulfide
Metabolome,296.0693_5.36,Unidentified metabolite
Metabolome,296.0693_6.28,Unidentified metabolite
Metabolome,296.1683_7.07,Unidentified metabolite
Metabolome,297.1341_8.21,C15H22O6
Metabolome,297.134_7.53,C15H22O6
Metabolome,297.1691_9.53,C16H24O5_pos
Metabolome,297.169_8.88,C16H24O5_pos
Metabolome,297.2432_0.97,"C18:1,OH FA (Hydroxy-oleic acid)"
Metabolome,297.2783_12.24,Unidentified metabolite
Metabolome,297.2783_12.34,Unidentified metabolite
Metabolome,297.2784_11.78,Unidentified metabolite
Metabolome,297.2795_0.92,Unidentified metabolite
Metabolome,297.2797_12.36,C19:0 FA(1) (Nonadecanoic acid)
Metabolome,298.0962_4.21,Unidentified metabolite
Metabolome,298.1373_13.27,Unidentified metabolite
Metabolome,298.2736_9.05,Unidentified metabolite
Metabolome,298.3103_12.63,Unidentified metabolite
Metabolome,299.0611_0.5,Unidentified metabolite
Metabolome,299.0771_6.98,Unidentified metabolite
Metabolome,299.1034_5.35,Unidentified metabolite
Metabolome,299.1058_14.19,Unidentified metabolite
Metabolome,299.1059_14.24,Unidentified metabolite
Metabolome,299.1134_7.09,Unidentified metabolite
Metabolome,299.1384_8.67,2-((3'-TERTBUTYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID
Metabolome,299.1385_8.25,2-((3'-TERTBUTYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID
Metabolome,299.1997_9.15,Unidentified metabolite
Metabolome,299.2015_10.68,C20:6 FA (Retinoic acid)
Metabolome,299.2224_10.63,MG(14:1)(2)
Metabolome,299.2225_10,MG(14:1)
Metabolome,299.2225_3.26,Unidentified metabolite
Metabolome,299.2226_10.34,MG(14:1)(2)
Metabolome,299.2363_8.19,Tetrahydrodeoxycorticosterone
Metabolome,299.2363_9.24,Tetrahydrodeoxycorticosterone
Metabolome,299.2575_9.56,"3-Oxooctadecanoic acid|9-Oxooctadecanoic acid|10-Oxooctadecanoic acid|11-Oxooctadecanoic acid|5-Hexyltetrahydro-2-furanoctanoic acid|5-Oxooctadecanoic acid|Ricinoleic acid|9,10-epoxyoctadecanoic acid|Ricinoleic Acid"
Metabolome,299.2579_1.98,"3-Oxooctadecanoic acid|9-Oxooctadecanoic acid|10-Oxooctadecanoic acid|11-Oxooctadecanoic acid|5-Hexyltetrahydro-2-furanoctanoic acid|5-Oxooctadecanoic acid|Ricinoleic acid|9,10-epoxyoctadecanoic acid|Ricinoleic Acid"
Metabolome,299.2588_0.99,Unidentified metabolite
Metabolome,299.2_8.7,Unidentified metabolite
Metabolome,300.0392_7.47,N-Acetylglucosamine sulfate
Metabolome,300.0393_8.54,N-Acetylgalactosamine 4-sulphate|N-Acetylglucosamine 6-sulfate|N-Acetylgalactosamine 6-sulfate|Acetylgalactosamine-4-Sulfate|N-Acetyl-D-Galactosamine 6-Sulfate|2-(Acetylamino)-2-Deoxy-4-O-Sulfo-Alpha-D-Galactopyranose
Metabolome,300.0487_11.3,Unidentified metabolite
Metabolome,300.2892_9.95,Unidentified metabolite
Metabolome,300.2897_0.96,Sphingosine
Metabolome,301.1176_6.08,C16H16N2O4(2)
Metabolome,301.1177_6.54,C16H16N2O4(3)
Metabolome,301.1181_3.38,C16H16N2O4(2)
Metabolome,301.1182_2.62,C16H16N2O4(1)
Metabolome,301.1208_5.89,Unidentified metabolite
Metabolome,301.1281_6.92,Unidentified metabolite
Metabolome,301.1291_2.25,Unidentified metabolite
Metabolome,301.1655_1.14,Unidentified metabolite
Metabolome,301.2018_5.56,Unidentified metabolite
Metabolome,301.2018_8.39,Unidentified metabolite
Metabolome,301.2153_9.25,Unidentified metabolite
Metabolome,301.2155_10.22,Unidentified metabolite
Metabolome,301.2169_0.95,Unidentified metabolite
Metabolome,301.2171_11.1,C20:5 FA (Eicosapentaenoic acid)
Metabolome,301.2369_10,Unidentified metabolite
Metabolome,302.0707_7.8,Citrulline
Metabolome,302.1016_5.86,C16H15NO5(1)
Metabolome,302.1016_6.1,C16H15NO5
Metabolome,302.1209_8.12,Unidentified metabolite
Metabolome,302.1607_14.83,Unidentified metabolite
Metabolome,302.1608_12.93,Unidentified metabolite
Metabolome,302.1608_17.22,Unidentified metabolite
Metabolome,302.1608_17.69,Unidentified metabolite
Metabolome,302.1609_17.38,Unidentified metabolite
Metabolome,302.1961_4.21,Unidentified metabolite
Metabolome,302.2318_6.1,C9:0 AC (Nonanoylcarnitine)
Metabolome,302.2318_6.24,C9:0 AC (Nonanoylcarnitine)
Metabolome,302.2325_5.59,C9:0 AC (Nonanoylcarnitine)
Metabolome,302.3052_3.76,Unidentified metabolite
Metabolome,303.0178_8.65,Unidentified metabolite
Metabolome,303.0985_7.34,Unidentified metabolite
Metabolome,303.194_9.13,Unidentified metabolite
Metabolome,303.2312_9.26,Unidentified metabolite
Metabolome,303.2313_10.38,Unidentified metabolite
Metabolome,303.2326_0.94,C20:4 FA (Arachidonic acid)
Metabolome,303.2327_11.53,C20:4 FA (Arachidonic acid)
Metabolome,303.2327_5.8,Unidentified metabolite
Metabolome,303.2328_3.11,Unidentified metabolite
Metabolome,304.1615_12.84,Unidentified metabolite
Metabolome,304.2112_4.1,"Eicosapentaenoic acid|Retinyl ester|Methyltestosterone|8,15-Isopimaradien-18-oic acid|Siderone|Yucalexin B14|Yucalexin A16|8(17),12-Labdadiene-15,16-dial|Isopimaric acid|Cascarillone|8,13-Abietadien-18-oic acid|(ent-15beta,16beta)-15,16-Epoxy-3-kauranone|ent-8(17),13(16),14-Labdatrien-18-oic acid|Methenolone|Oryzalexin A|Oryzalexin B|Salviol|Kaurenoic acid|19-Trachylobanoic acid|Icosapent|Methyltestosterone"
Metabolome,304.2117_6.46,"C8:0,OH AC (Hydroxyoctanoyl carnitine)"
Metabolome,305.0334_8.71,Unidentified metabolite
Metabolome,305.0475_12.55,Unidentified metabolite
Metabolome,305.0476_16.22,Unidentified metabolite
Metabolome,305.1353_9.53,C13H16N6O3
Metabolome,305.1649_12.84,Unidentified metabolite
Metabolome,305.1734_8.41,Unidentified metabolite
Metabolome,305.1736_8.16,Unidentified metabolite
Metabolome,305.1971_5.05,Unidentified metabolite
Metabolome,305.2468_8.64,Unidentified metabolite
Metabolome,305.2482_12,C20:3 FA (Eicosatrienoic acid)
Metabolome,305.2483_0.94,Unidentified metabolite
Metabolome,307.0262_7.83,Unidentified metabolite
Metabolome,307.0381_6.99,Unidentified metabolite
Metabolome,307.1144_10.15,Unidentified metabolite
Metabolome,307.1145_10.51,Unidentified metabolite
Metabolome,307.1508_15.79,Fructoselysine
Metabolome,307.1876_9.55,Unidentified metabolite
Metabolome,307.1914_9.5,Methylgingerol|Diplodiatoxin|Corchorifatty acid A|Corchorifatty acid D|Dihydrocapsiate|5-O-Methylembelin|[7]-Gingerol|Corchorifatty acid A|Corchorifatty acid D
Metabolome,307.2627_11.85,Unidentified metabolite
Metabolome,307.2642_12.82,C20:2 FA (Eicosadienoic acid)
Metabolome,307.264_0.94,Unidentified metabolite
Metabolome,308.0303_9.46,Unidentified metabolite
Metabolome,308.0303_9.51,Unidentified metabolite
Metabolome,308.0304_9.63,Unidentified metabolite
Metabolome,308.0984_10.17,N-Acetyl-a-neuraminic acid
Metabolome,308.0986_10.65,N-Acetyl-a-neuraminic acid
Metabolome,308.1855_5.78,Unidentified metabolite
Metabolome,309.0676_9.6,Unidentified metabolite
Metabolome,309.082_5.7,Unidentified metabolite
Metabolome,309.1222_9.86,Unidentified metabolite
Metabolome,309.1293_10.65,Unidentified metabolite
Metabolome,309.1293_11.13,Unidentified metabolite
Metabolome,309.1295_12.21,Unidentified metabolite
Metabolome,309.1314_6.01,Unidentified metabolite
Metabolome,309.1323_7.64,Unidentified metabolite
Metabolome,309.1477_8.44,Unidentified metabolite
Metabolome,309.1655_16.04,Fructoselysine
Metabolome,309.1657_14.13,Fructoselysine
Metabolome,309.1669_8.4,Unidentified metabolite
Metabolome,309.1742_9.99,Unidentified metabolite
Metabolome,309.2069_1.26,Unidentified metabolite
Metabolome,309.2069_2.92,"C18:2,DC FA (Octadecadienedioic acid)"
Metabolome,309.2069_3.62,"C18:2,DC FA (Octadecadienedioic acid)"
Metabolome,309.2071_1.49,Unidentified metabolite
Metabolome,309.207_9.03,"C18:2,DC FA (Octadecadienedicarboxylic acid)"
Metabolome,309.207_9.92,"C18:2,DC FA (Octadecadienedicarboxylic acid)"
Metabolome,309.2411_10.26,Unidentified metabolite
Metabolome,309.2411_9.66,Unidentified metabolite
Metabolome,309.2797_0.94,Unidentified metabolite
Metabolome,309.2798_12.71,C20:1 FA (Eicosenoic acid)
Metabolome,310.1151_3.11,"N2,N2-Dimethylguanosine"
Metabolome,310.1151_3.19,"N2,N2-Dimethylguanosine"
Metabolome,310.1152_3.07,"N2,N2-Dimethylguanosine"
Metabolome,310.1152_3.27,"N2,N2-Dimethylguanosine"
Metabolome,310.1256_7.29,Unidentified metabolite
Metabolome,310.1439_5.63,Unidentified metabolite
Metabolome,310.1635_7.31,Unidentified metabolite
Metabolome,310.176_5.59,C15H23N3O4
Metabolome,310.2011_5.76,C10:3 AC (Decatrenoylcarnitine)
Metabolome,310.3098_12.59,Oleoyl Ethyl Amide
Metabolome,310.3104_0.93,Unidentified metabolite
Metabolome,311.0313_0.55,Unidentified metabolite
Metabolome,311.1637_9.11,Unidentified metabolite
Metabolome,311.2207_8.27,Unidentified metabolite
Metabolome,311.2224_1.1,Unidentified metabolite
Metabolome,311.2225_2.8,"C18:1,DC FA (Octadecenedioic acid)"
Metabolome,311.2227_10.26,"13-L-Hydroperoxylinoleic acid|8(R)-Hydroperoxylinoleic acid|9(S)-HPODE|12,13-DiHODE|15,16-DiHODE|9,10-DiHODE|(™)-(E)-13-Hydroxy-10-oxo-11-octadecenoic acid"
Metabolome,311.2588_11.53,Unidentified metabolite
Metabolome,311.2591_10.35,Unidentified metabolite
Metabolome,311.2591_10.8,Unidentified metabolite
Metabolome,311.2953_0.93,C20:0 FA (Arachidic acid)
Metabolome,311.2953_13.5,C20:0 FA (Arachidic acid)
Metabolome,311.2954_3.15,Unidentified metabolite
Metabolome,312.1294_3.08,"N2,N2-Dimethylguanosine"
Metabolome,312.1298_3.07,"N2,N2-Dimethylguanosine"
Metabolome,312.1299_3.27,"N2,N2-Dimethylguanosine"
Metabolome,312.1299_3.55,"N2,N2-Dimethylguanosine"
Metabolome,312.2161_5.82,C10:2 AC (Decadienoylcarnitine)
Metabolome,312.2168_5.68,C10:2 AC (Decadienoylcarnitine)
Metabolome,312.9725_8.25,Unidentified metabolite
Metabolome,313.0649_11.07,C9H16NO11
Metabolome,313.0649_11.61,EDTA
Metabolome,313.0652_0.69,EDTA
Metabolome,313.0696_11.24,Unidentified metabolite
Metabolome,313.1191_2.91,Unidentified metabolite
Metabolome,313.1191_3.04,Unidentified metabolite
Metabolome,313.1192_3.23,Unidentified metabolite
Metabolome,313.1192_3.6,Unidentified metabolite
Metabolome,313.1198_7.01,"bilirubin degradation product, C17H18N2O4(2)"
Metabolome,313.1198_7.47,"bilirubin degradation product, C17H18N2O4(2)"
Metabolome,313.119_5.19,Unidentified metabolite
Metabolome,313.1201_7.94,C17H18N2O4
Metabolome,313.1539_4.3,Unidentified metabolite
Metabolome,313.179_9.19,Unidentified metabolite
Metabolome,313.2381_1.14,"C18:0,DC FA (Octadecanedicarboxylic acid)"
Metabolome,313.2383_11.12,"C18:0,DC FA (Octadecanedicarboxylic acid)"
Metabolome,313.2736_1.08,Unidentified metabolite
Metabolome,313.2744_11.53,Unidentified metabolite
Metabolome,313.2745_0.96,Unidentified metabolite
Metabolome,313.2746_11.24,Unidentified metabolite
Metabolome,313.2747_10.41,Unidentified metabolite
Metabolome,314.0047_9.02,Unidentified metabolite
Metabolome,314.1617_7.2,C16H19N5O2
Metabolome,314.2318_6.57,C10:1 AC (Decenoylcarnitine)
Metabolome,314.2318_6.79,C10:1 AC (Decenoylcarnitine)
Metabolome,314.2324_5.61,C10:1 AC (Decenoylcarnitine)
Metabolome,315.041_10.83,Unidentified metabolite
Metabolome,315.0678_7.86,Unidentified metabolite
Metabolome,315.0715_14.66,Unidentified metabolite
Metabolome,315.0742_13.77,Unidentified metabolite
Metabolome,315.0744_4.82,Unidentified metabolite
Metabolome,315.0792_0.55,Valdecoxib|Valdecoxib
Metabolome,315.0799_11.58,EDTA
Metabolome,315.1331_7.46,"bilirubin degradation product, C17H18N2O4(2)"
Metabolome,315.1332_7.02,"bilirubin degradation product, C17H18N2O4(1)"
Metabolome,315.1332_7.94,"bilirubin degradation product, C17H18N2O4(3)"
Metabolome,315.1337_2.77,Unidentified metabolite
Metabolome,315.1338_1.13,Unidentified metabolite
Metabolome,315.1447_6.96,"10-Hydroxy-8-nor-2-fenchanone glucoside|Glucosyl (E)-2,6-Dimethyl-2,5-heptadienoate"
Metabolome,315.1448_7.34,"10-Hydroxy-8-nor-2-fenchanone glucoside|Glucosyl (E)-2,6-Dimethyl-2,5-heptadienoate"
Metabolome,315.1516_12.21,Unidentified metabolite
Metabolome,315.1839_14.25,Unidentified metabolite
Metabolome,315.1944_9.37,Unidentified metabolite
Metabolome,315.1946_9.78,Unidentified metabolite
Metabolome,315.2311_9.66,Progesterone
Metabolome,315.2522_9.58,Unidentified metabolite
Metabolome,315.2538_1.11,"MG(0:0/15:0/0:0)|MG(15:0/0:0/0:0)|(+)-15,16-Dihydroxyoctadecanoic acid|(9S,10S)-9,10-dihydroxyoctadecanoate"
Metabolome,315.2538_2.26,Unidentified metabolite
Metabolome,315.2539_2.92,Unidentified metabolite
Metabolome,316.0342_8.92,Unidentified metabolite
Metabolome,316.2477_7.18,C10:0 AC (Decanoylcarnitine)
Metabolome,316.2481_5.61,C10:0 AC (Decanoylcarnitine)
Metabolome,316.2839_9.5,Unidentified metabolite
Metabolome,316.2842_10.8,Unidentified metabolite
Metabolome,316.2845_1.48,Unidentified metabolite
Metabolome,316.2846_1.33,Unidentified metabolite
Metabolome,316.2847_0.96,Unidentified metabolite
Metabolome,317.1141_5.29,C16H18N2O5
Metabolome,317.2084_10.03,"N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane|(3Z,5S,6R,7S,8S,8aR)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol|(3Z,5S,6R,7S,8R,8aR)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol"
Metabolome,317.208_10.57,"N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane|(3Z,5S,6R,7S,8S,8aR)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol|(3Z,5S,6R,7S,8R,8aR)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol"
Metabolome,317.2119_1.06,Unidentified metabolite
Metabolome,317.2121_10.24,Unidentified metabolite
Metabolome,317.2121_10.51,Unidentified metabolite
Metabolome,317.2467_9.65,Pregnenolone|Dihydroprogesterone
Metabolome,317.25_11.96,Unidentified metabolite
Metabolome,317.2685_2.41,MG(15:0)
Metabolome,318.1292_10.69,N-(1-Deoxy-1-fructosyl)histidine
Metabolome,318.2275_0.92,Unidentified metabolite
Metabolome,318.2996_8.93,Phytosphingosine
Metabolome,319.0062_7.33,Unidentified metabolite
Metabolome,319.0062_7.68,Unidentified metabolite
Metabolome,319.0631_15.95,Unidentified metabolite
Metabolome,319.0669_8.22,Unidentified metabolite
Metabolome,319.1014_0.98,Unidentified metabolite
Metabolome,319.1014_5.6,C13H20O9
Metabolome,319.1298_9.46,Unidentified metabolite
Metabolome,319.1758_9.2,Unidentified metabolite
Metabolome,319.1891_8.74,Unidentified metabolite
Metabolome,319.1892_8.26,Unidentified metabolite
Metabolome,319.2276_1.1,"C20:4,OH FA (HETE)"
Metabolome,319.2641_10.7,Unidentified metabolite
Metabolome,319.2641_10.9,Unidentified metabolite
Metabolome,320.062_12.2,Beta-Citryl-L-glutamic acid
Metabolome,320.1232_4.29,Aspartyl-Tryptophan(2)
Metabolome,320.1612_6.1,Unidentified metabolite
Metabolome,320.1613_0.96,Unidentified metabolite
Metabolome,320.1613_8.21,Unidentified metabolite
Metabolome,321.0032_7.68,Unidentified metabolite
Metabolome,321.0033_7.33,Unidentified metabolite
Metabolome,321.0814_5.47,Unidentified metabolite
Metabolome,321.0853_6.01,Unidentified metabolite
Metabolome,321.0855_6.54,Unidentified metabolite
Metabolome,321.0936_11.78,Unidentified metabolite
Metabolome,321.1156_5.6,C13H20O9
Metabolome,321.1162_0.97,Unidentified metabolite
Metabolome,321.117_5.27,Unidentified metabolite
Metabolome,321.1301_10.65,Unidentified metabolite
Metabolome,321.1301_8.28,C13H16N6O4
Metabolome,321.13_7.52,C13H16N6O4
Metabolome,321.13_8.89,C13H16N6O4
Metabolome,321.1704_8.43,Unidentified metabolite
Metabolome,321.1705_5.69,Unidentified metabolite
Metabolome,321.2433_10.47,"C20:3,OH FA (Hydroxy-eicosatrienoic acid)"
Metabolome,321.2433_10.93,"C20:3,OH FA (Hydroxy-eicosatrienoic acid)"
Metabolome,322.1288_1.09,Unidentified metabolite
Metabolome,322.1762_0.94,Unidentified metabolite
Metabolome,322.1872_7.83,Unidentified metabolite
Metabolome,322.9881_5.84,Unidentified metabolite
Metabolome,323.097_7.67,Unidentified metabolite
Metabolome,323.1083_11.8,Unidentified metabolite
Metabolome,323.1312_5.29,Unidentified metabolite
Metabolome,323.1712_5.82,Butyl (S)-3-hydroxybutyrate glucoside
Metabolome,323.184_9.43,Unidentified metabolite
Metabolome,323.1862_8.47,Unidentified metabolite
Metabolome,323.2225_3.1,Unidentified metabolite
Metabolome,323.2226_2.48,Unidentified metabolite
Metabolome,323.2227_10.26,1-Acetoxy-2-hydroxy-16-heptadecyn-4-one
Metabolome,323.2589_11.15,"C20:2,OH FA (Hydroxy-eicosadienoic acid)"
Metabolome,323.2953_0.93,Unidentified metabolite
Metabolome,323.2954_13.5,Unidentified metabolite
Metabolome,324.0723_8.4,Unidentified metabolite
Metabolome,324.3255_13.44,Unidentified metabolite
Metabolome,325.0957_5.78,Unidentified metabolite
Metabolome,325.1115_7.84,Unidentified metabolite
Metabolome,325.1604_17.08,Galactosylhydroxylysine
Metabolome,325.1663_1.79,Unidentified metabolite
Metabolome,325.184_12.83,Unidentified metabolite
Metabolome,325.2001_9.94,Unidentified metabolite
Metabolome,325.2015_9.01,Unidentified metabolite
Metabolome,325.2161_1.11,Unidentified metabolite
Metabolome,325.2382_2.43,Unidentified metabolite
Metabolome,325.2383_10.51,1-Acetoxy-2-hydroxy-16-heptadecen-4-one|Avocadyne 2-acetate|Avocadyne 1-acetate|Avocadyne 4-acetate
Metabolome,325.2727_10.16,Unidentified metabolite
Metabolome,325.3109_0.91,Unidentified metabolite
Metabolome,325.3111_13.67,Unidentified metabolite
Metabolome,326.0879_8.04,Unidentified metabolite
Metabolome,326.1071_7.98,Unidentified metabolite
Metabolome,326.1243_7.23,N-(1-Deoxy-1-fructosyl)phenylalanine
Metabolome,326.15_5.2,Unidentified metabolite
Metabolome,327.1948_12.13,Unidentified metabolite
Metabolome,327.2172_2.18,Unidentified metabolite
Metabolome,327.2172_2.22,Unidentified metabolite
Metabolome,327.2175_1.13,Unidentified metabolite
Metabolome,327.2175_4.83,Unidentified metabolite
Metabolome,327.2175_8.76,"Corchorifatty acid F|Auxin a|(9R,10S,12Z)-9,10-Dihydroxy-8-oxo-12-octadecenoic acid"
Metabolome,327.2175_9.06,"Corchorifatty acid F|Auxin a|(9R,10S,12Z)-9,10-Dihydroxy-8-oxo-12-octadecenoic acid"
Metabolome,327.2176_9.38,"Corchorifatty acid F|Auxin a|(9R,10S,12Z)-9,10-Dihydroxy-8-oxo-12-octadecenoic acid"
Metabolome,327.2176_9.78,"Corchorifatty acid F|Auxin a|(9R,10S,12Z)-9,10-Dihydroxy-8-oxo-12-octadecenoic acid"
Metabolome,327.231_10.98,Unidentified metabolite
Metabolome,327.2327_0.95,C22:6 FA (Docosahexaenoic acid)
Metabolome,327.2328_11.53,C22:6 FA (Docosahexaenoic acid)
Metabolome,327.2538_1.08,Unidentified metabolite
Metabolome,327.2538_10.27,MG(16:1)
Metabolome,327.2538_11.3,MG(16:1)
Metabolome,327.2538_13.25,MG(16:1)
Metabolome,327.2903_11.35,Polyoxyethylene 40 monostearate|2(R)-hydroxyicosanoic acid|12-hydroxyicosanoic acid|15-hydroxyicosanoic acid|2-hydroxyphytanic acid
Metabolome,328.1382_1.28,N-(1-Deoxy-1-fructosyl)phenylalanine
Metabolome,328.1388_7.26,N-(1-Deoxy-1-fructosyl)phenylalanine
Metabolome,328.1511_6.31,Unidentified metabolite
Metabolome,328.1534_6.98,Unidentified metabolite
Metabolome,328.2477_7.18,Unidentified metabolite
Metabolome,328.2481_5.58,Unidentified metabolite
Metabolome,328.3201_9.64,Unidentified metabolite
Metabolome,329.1397_10.92,Unidentified metabolite
Metabolome,329.163_9.33,Unidentified metabolite
Metabolome,329.1693_5.73,Unidentified metabolite
Metabolome,329.1756_7.16,C20H26O4
Metabolome,329.2105_7.38,Tetrahydrocortisone
Metabolome,329.2315_9.79,Unidentified metabolite
Metabolome,329.2332_8.6,"C18:1,3OH FA (Trihydroxy-octadecenoic acid)"
Metabolome,329.2332_9.41,"C18:1,3OH FA (Trihydroxy-octadecenoic acid)"
Metabolome,329.2333_9.01,"C18:1,3OH FA (Trihydroxy-octadecenoic acid)"
Metabolome,329.2483_0.94,Unidentified metabolite
Metabolome,329.2485_11.86,C22:5 FA (Docosapentaenoic acid)(1)
Metabolome,329.2485_12.07,C22:5 FA (Docosapentaenoic acid)(1)
Metabolome,330.2272_6.42,Unidentified metabolite
Metabolome,330.2273_5.95,Unidentified metabolite
