Analyte ID,m/z,Mode,Analyte Name,Formula,KEGG ID,HMDB ID,MSI Confidence Level
542.3234_10.31,542.3234,pRPLC,LysoPC(20:5),C28H48NO7P,C04230,HMDB10397,2
445.294_10.38,445.294,pRPLC,C27H40O5(3),C27H40O5,NA,NA,4
494.3235_10.37,494.3235,pRPLC,LysoPC(16:1),C24H48NO7P,C04230,HMDB10383,2
253.2158_10.38,253.2158,pRPLC,0,0,0,0,0
303.2313_10.38,303.2313,pRPLC,0,NA,0,0,NA
526.2923_10.65,526.2923,pRPLC,LysoPE(22:6),C27H44NO7P,NA,HMDB11496,2
508.3392_10.7,508.3392,pRPLC,LPC(17:1),C25H50NO7P,NA,NA,NA
290.1425_11.03,290.1425,pRPLC,0,0,0,0,0
350.2115_11.13,350.2115,pRPLC,0,0,0,0,0
572.37_11.18,572.37,pRPLC,LysoPC(22:4),C30H54NO7P,C04230,HMDB10401,2
510.3548_11.19,510.3548,pRPLC,LysoPC(17:0),C25H52NO7P,C04230,HMDB12108,2
265.2521_11.43,265.2521,pRPLC,C18H32O,C18H32O,NA,NA,4
200.1644_11.47,200.1644,pRPLC,0,0,0,0,0
433.3302_11.49,433.3302,pRPLC,"24-Hydroxycalcitriol|3 beta,7 alpha-Dihydroxy-5-cholestenoate|Neochlorogenin|Rockogenin|23S,25,26-Trihydroxyvitamin D3|Neogitogenin|Gitogenin|b-Chlorogenin",C27H44O4,|C17335||||C17003|C08899|,HMDB06228|HMDB12454|HMDB30702|HMDB33769|HMDB60134|||,NA
270.2788_11.5,270.2788,pRPLC,0,0,0,0,0
524.3704_11.63,524.3704,pRPLC,LysoPC(18:0),C26H54NO7P,C04230,HMDB10384,2
513.3569_11.9,513.3569,pRPLC,NA,NA,NA,NA,NA
433.3297_11.9,433.3297,pRPLC,"24-Hydroxycalcitriol|3 beta,7 alpha-Dihydroxy-5-cholestenoate|Neochlorogenin|Rockogenin|23S,25,26-Trihydroxyvitamin D3|Neogitogenin|Gitogenin|b-Chlorogenin",NA,|C17335||||C17003|C08899|,HMDB06228|HMDB12454|HMDB30702|HMDB33769|HMDB60134|||,NA
465.3564_12.19,465.3564,pRPLC,"Trihydroxycoprostanoic acid|2-Deoxybrassinolide|Castasterone|3,24-Diepicastasterone",C28H48O5,||C15794|,HMDB02163|HMDB41135||,NA
193.1586_12.24,193.1586,pRPLC,0,0,0,0,0
510.3908_12.32,510.3908,pRPLC,LysoPC(O-18:0),C26H56NO6P,C04317,HMDB11149,2
334.3095_12.35,334.3095,pRPLC,0,0,0,0,0
680.4492_12.37,680.4492,pRPLC,0,0,0,0,0
293.2834_12.59,293.2834,pRPLC,0,0,0,0,0
680.4492_12.61,680.4492,pRPLC,0,0,0,0,0
706.4643_12.62,706.4643,pRPLC,Lipids PS(30:1),C36H68NO10P,NA,NA,NA
511.4715_13.24,511.4715,pRPLC,0,0,0,0,0
259.19_12.59,259.19,pRPLC,0,0,0,0,0
433.3666_13.04,433.3666,pRPLC,13'-Hydroxy-gamma-tocopherol|gamma-Tocopheryl quinone|beta-Tocopheryl quinone|8alpha-Hydroxy-gama-tocopherone,C28H48O3,|||,HMDB12561|HMDB33998|HMDB35194|HMDB60143,NA
417.3355_12.99,417.3355,pRPLC,Hydroxycholestenoic acid(2),C27H44O3,NA,HMDB12453,3
401.3408_13.23,401.3408,pRPLC,0,C27H44O2,0,0,NA
324.3255_13.44,324.3255,pRPLC,0,0,0,0,0
315.0742_13.77,315.0742,pRPLC,0,0,0,0,0
407.3506_13.11,407.3506,pRPLC,0,0,0,0,0
431.3508_12.99,431.3508,pRPLC,0,0,0,0,0
387.3251_12.77,387.3251,pRPLC,0,0,0,0,0
694.4641_12.36,694.4641,pRPLC,0,0,0,0,0
173.1324_12.24,173.1324,pRPLC,0,0,0,0,0
692.4487_12.15,692.4487,pRPLC,0,0,0,0,0
443.3139_12.04,443.3139,pRPLC,NA,NA,NA,NA,NA
355.2149_11.96,355.2149,pRPLC,0,0,0,0,0
307.2627_11.85,307.2627,pRPLC,0,0,0,0,0
449.3633_11.85,449.3633,pRPLC,6-Deoxodolichosterone|2-Deoxycastasterone|2-Deoxycastasterone,C28H48O4,|C15793|C15793,HMDB34332|HMDB34423|,NA
291.2677_11.78,291.2677,pRPLC,0,0,0,0,0
529.2073_11.01,529.2073,pRPLC,Physalin L|Physalin O,NA,|,HMDB34341|HMDB39081,NA
480.3079_11,480.3079,pRPLC,LysoPE(18:1),C23H46NO7P,NA,HMDB11129,2
327.231_10.98,327.231,pRPLC,NA,NA,NA,NA,NA
528.3075_10.95,528.3075,pRPLC,LysoPE(22:5),C27H46NO7P,NA,HMDB11494,2
331.2625_10.93,331.2625,pRPLC,C22H34O2_pos,C22H34O2,NA,NA,4
295.1453_10.84,295.1453,pRPLC,0,0,0,0,0
285.2209_10.73,285.2209,pRPLC,0,0,0,0,0
568.3391_10.65,568.3391,pRPLC,LysoPC(22:6),C30H50NO7P,C04230,HMDB10404,2
544.3394_10.64,544.3394,pRPLC,LysoPC(20:4),C28H50NO7P,C04230,HMDB10395,2
289.1346_10.63,289.1346,pRPLC,0,0,0,0,0
478.2923_10.62,478.2923,pRPLC,LysoPE(18:2),C23H44NO7P,NA,HMDB11477,2
482.3236_10.52,482.3236,pRPLC,LysoPE(18:0),C23H48NO7P,NA,HMDB11129,2
500.2764_10.3,500.2764,pRPLC,LysoPE(20:5),C25H42NO7P,NA,HMDB11489,2
253.2152_10.12,253.2152,pRPLC,0,0,0,0,0
407.1822_9.88,407.1822,pRPLC,0,0,0,0,0
265.1772_9.9,265.1772,pRPLC,0,0,0,0,0
335.1248_9.69,335.1248,pRPLC,0,0,0,0,0
355.262_9.66,355.262,pRPLC,0,0,0,0,0
315.2311_9.66,315.2311,pRPLC,Progesterone,C21H30O2,C00410,HMDB01830,2
289.1533_9.63,289.1533,pRPLC,0,0,0,0,0
389.229_9.61,389.229,pRPLC,0,0,0,0,0
299.2363_9.24,299.2363,pRPLC,Tetrahydrodeoxycorticosterone,C21H30O,NA,HMDB0000879,3
373.1767_9.23,373.1767,pRPLC,0,0,0,0,0
357.2778_9.19,357.2778,pRPLC,"Tetracosahexaenoic acid|Tetracosahexaenoic acid, n-3",NA,|,HMDB02007|HMDB60117,NA
291.1943_9.17,291.1943,pRPLC,0,0,0,0,0
407.1732_9.18,407.1732,pRPLC,0,0,0,0,0
381.2032_9.21,381.2032,pRPLC,0,0,0,0,0
399.1556_9.1,399.1556,pRPLC,0,0,0,0,0
425.1557_8.68,425.1557,pRPLC,C24H24O7(2),C24H24O7,NA,NA,4
204.0865_8.68,204.0865,pRPLC,0,0,0,0,0
355.2082_8.49,355.2082,pRPLC,0,0,0,0,0
277.1217_8.44,277.1217,pRPLC,C14H16N2O4,C14H16N2O4,NA,NA,4
305.1734_8.41,305.1734,pRPLC,0,0,0,0,0
295.1321_8.42,295.1321,pRPLC,0,0,0,0,0
474.2266_8.33,474.2266,pRPLC,0,C25H27N7O3,0,0,NA
299.2363_8.19,299.2363,pRPLC,Tetrahydrodeoxycorticosterone,C21H30O,NA,HMDB0000879,3
489.2263_7.97,489.2263,pRPLC,0,0,0,0,0
261.1456_7.9,261.1456,pRPLC,0,0,0,0,0
359.0424_7.67,359.0424,pRPLC,0,0,0,0,0
255.1222_7.67,255.1222,pRPLC,C13H18O5_pos(2),C13H18O5,NA,NA,4
323.097_7.67,323.097,pRPLC,0,0,0,0,0
181.0857_7.67,181.0857,pRPLC,C13H18O5_pos,NA,NA,NA,NA
519.1531_7.67,519.1531,pRPLC,0,0,0,0,0
321.13_7.52,321.13,pRPLC,C13H16N6O4,C13H16N6O4,NA,NA,4
331.2256_7.34,331.2256,pRPLC,Hydroxyprogesterone,C21H30O3,C01176,HMDB00374,2
241.1406_7.24,241.1406,pRPLC,0,0,0,0,0
365.2316_6.99,365.2316,pRPLC,Dihydrocortisol(1),C21H32O5,C05471,HMDB03259,3
279.1218_6.8,279.1218,pRPLC,0,0,0,0,0
240.1015_6.49,240.1015,pRPLC,0,0,0,0,0
325.0957_5.78,325.0957,pRPLC,0,0,0,0,0
271.1145_5.41,271.1145,pRPLC,0,0,0,0,0
220.0965_5.45,220.0965,pRPLC,0,0,0,0,0
189.078_5.45,189.078,pRPLC,0,0,0,0,0
130.0652_5.45,130.0652,pRPLC,3-Indolepropionic acid,C9H7N,NA,HMDB02302,NA
480.2122_5.33,480.2122,pRPLC,Nicardipine|Nicardipine,NA,C07264|,HMDB14760|,NA
173.0919_4.81,173.0919,pRPLC,0,0,0,0,0
280.0757_4.51,280.0757,pRPLC,0,0,0,0,0
281.0819_4.49,281.0819,pRPLC,NA,NA,NA,NA,NA
267.1027_4.49,267.1027,pRPLC,0,0,0,0,0
194.0812_3.95,194.0812,pRPLC,0,0,0,0,0
137.0458_0.72,137.0458,pRPLC,Hypoxanthine,C5H4N4O,C00262,HMDB00157,1
177.0869_0.71,177.0869,pRPLC,0,0,0,0,0
162.1124_0.54,162.1124,pRPLC,L-Carnitine,C7H15NO3,C00318,HMDB00062,1
192.0653_0.85,192.0653,pRPLC,NA,NA,NA,NA,NA
167.0895_0.88,167.0895,pRPLC,0,0,0,0,0
146.1175_1.09,146.1175,pRPLC,0,0,0,0,0
328.1382_1.28,328.1382,pRPLC,N-(1-Deoxy-1-fructosyl)phenylalanine,C15H21NO7,NA,HMDB37846,3
118.9431_0.52,118.9431,pRPLC,0,0,0,0,0
146.06_1.4,146.06,pRPLC,0,0,0,0,0
160.0758_1.41,160.0758,pRPLC,L-Tryptophan,NA,NA,NA,NA
188.0706_1.4,188.0706,pRPLC,0,0,0,0,0
152.0706_1.54,152.0706,pRPLC,Paracetamol,C8H9NO2,NA,NA,2
167.0561_1.67,167.0561,pRPLC,3-Methylxanthine|7-Methylxanthine|1-Methylxanthine|S-Propyl 1-propanesulfinothioate|9-Methylxanthine|8-Methyl-9-Oxoguanine,NA,C16357|C16353||||,HMDB01886|HMDB01991|HMDB10738|HMDB34394|HMDB59716|,NA
112.0757_1.8,112.0757,pRPLC,0,0,0,0,0
152.0706_1.98,152.0706,pRPLC,Paracetamol,C8H9NO2,NA,NA,2
122.0843_0.55,122.0843,pRPLC,0,0,0,0,0
175.1189_0.55,175.1189,pRPLC,L-Arginine,C6H14N4O2,C00062,HMDB00517,1
173.092_0.56,173.092,pRPLC,0,0,0,0,0
247.1284_0.56,247.1284,pRPLC,0,0,0,0,0
134.0447_0.69,134.0447,pRPLC,0,0,0,0,0
348.0694_0.8,348.0694,pRPLC,0,0,0,0,0
247.1282_0.95,247.1282,pRPLC,NA,NA,NA,NA,NA
169.0861_0.97,169.0861,pRPLC,0,0,0,0,0
152.0706_1.01,152.0706,pRPLC,Paracetamol,C8H9NO2,NA,NA,2
100.112_1.04,100.112,pRPLC,0,0,0,0,0
232.1543_1.09,232.1543,pRPLC,C4:0 AC (Butyrylcarnitine|Isobutyryl-L-carnitine),C11H21NO4,C02862,HMDB02013,2
175.0867_1.12,175.0867,pRPLC,0,0,0,0,0
231.1701_1.14,231.1701,pRPLC,0,0,0,0,0
237.0866_1.27,237.0866,pRPLC,L-Formylkynurenine,C11H12N2O4,C02700,HMDB60485,3
153.0658_1.28,153.0658,pRPLC,Methylpyridone carboxamide,C7H8N2O2,C05842 ,HMDB04193,3
132.0807_1.4,132.0807,pRPLC,0,0,0,0,0
422.0245_1.5,422.0245,pRPLC,0,0,0,0,0
191.0554_1.91,191.0554,pRPLC,0,0,0,0,0
127.0389_1.96,127.0389,pRPLC,0,0,0,0,0
191.0553_1.98,191.0553,pRPLC,0,0,0,0,0
167.0561_2.05,167.0561,pRPLC,7-Methylxanthine,C6H6N4O2,C16353,HMDB01991,1
261.144_2.36,261.144,pRPLC,gamma-glutamyl-L-isoleucine |gamma-glutamyl-L-leucine,C11H20N2O5,NA,HMDB11170|HMDB11171,1
225.123_2.49,225.123,pRPLC,C11H16N2O3,C11H16N2O3,NA,NA,4
148.112_2.63,148.112,pRPLC,C11H16N2O2,NA,NA,NA,NA
295.1282_2.81,295.1282,pRPLC,gamma-glutamylphenylalanine,C14H18N2O5,NA,HMDB00594,3
160.1331_2.89,160.1331,pRPLC,0,0,0,0,0
280.1537_2.91,280.1537,pRPLC,0,0,0,0,0
387.1996_3.22,387.1996,pRPLC,0,0,0,0,0
263.1383_3.29,263.1383,pRPLC,0,0,0,0,0
253.154_3.3,253.154,pRPLC,C13H20N2O3,C13H20N2O3,NA,NA,4
162.1276_3.45,162.1276,pRPLC,0,0,0,0,0
261.1232_3.46,261.1232,pRPLC,C14H16N2O3,C14H16N2O3,NA,NA,4
167.0338_3.46,167.0338,pRPLC,0,0,0,0,0
195.1127_3.47,195.1127,pRPLC,C10H14N2O2,C10H14N2O2,NA,NA,4
185.1282_3.49,185.1282,pRPLC,0,0,0,0,0
148.0393_3.54,148.0393,pRPLC,"Indole-5,6-quinone|Agrocybin|Isatin",C8H5NO2,C05579||,HMDB06779|HMDB30481|,NA
173.1172_3.63,173.1172,pRPLC,0,0,0,0,0
139.039_3.63,139.039,pRPLC,0,0,0,0,0
278.1379_3.68,278.1379,pRPLC,0,0,0,0,0
205.0969_3.9,205.0969,pRPLC,0,0,0,0,0
197.1282_3.93,197.1282,pRPLC,C10H16N2O2,C10H16N2O2,NA,NA,4
222.0757_4.11,222.0757,pRPLC,Hydroxyindolelactate,C11H11NO4,C05657 ,NA,3
195.0625_4.14,195.0625,pRPLC,0,0,0,0,0
196.0368_4.15,196.0368,pRPLC,0,0,0,0,0
352.1647_4.22,352.1647,pRPLC,Phenylalanyl-Tryptophan,C20H21N3O3,NA,HMDB29006,2
235.0271_4.29,235.0271,pRPLC,0,0,0,0,0
174.1124_4.3,174.1124,pRPLC,0,0,0,0,0
313.1539_4.3,313.1539,pRPLC,0,0,0,0,0
202.053_4.41,202.053,pRPLC,0,0,0,0,0
191.117_4.49,191.117,pRPLC,0,0,0,0,0
148.0757_4.55,148.0757,pRPLC,C9H9NO,C9H9NO,NA,NA,4
118.0652_4.56,118.0652,pRPLC,0,0,0,0,0
160.0758_4.56,160.0758,pRPLC,0,0,0,0,0
132.1019_4.6,132.1019,pRPLC,0,0,0,0,0
377.1453_4.75,377.1453,pRPLC,0,0,0,0,0
415.2219_4.77,415.2219,pRPLC,0,0,0,0,0
460.7339_4.78,460.7339,pRPLC,0,0,0,0,0
315.0744_4.82,315.0744,pRPLC,0,0,0,0,0
144.0655_4.89,144.0655,pRPLC,0,0,0,0,0
211.1438_4.95,211.1438,pRPLC,C11H18N2O2(2),C11H18N2O2,NA,NA,4
179.0812_4.95,179.0812,pRPLC,0,0,0,0,0
249.1092_4.98,249.1092,pRPLC,0,0,0,0,0
156.1019_5.06,156.1019,pRPLC,0,0,0,0,0
156.0766_5.11,156.0766,pRPLC,0,0,0,0,0
127.0389_5.13,127.0389,pRPLC,0,0,0,0,0
255.0899_5.21,255.0899,pRPLC,0,0,0,0,0
451.2141_5.27,451.2141,pRPLC,0,0,0,0,0
277.1693_5.32,277.1693,pRPLC,0,0,0,0,0
189.0655_5.34,189.0655,pRPLC,0,0,0,0,0
187.1327_5.36,187.1327,pRPLC,0,0,0,0,0
273.0961_5.38,273.0961,pRPLC,0,0,0,0,0
221.0805_5.47,221.0805,pRPLC,0,0,0,0,0
352.0233_5.47,352.0233,pRPLC,0,0,0,0,0
169.0493_5.47,169.0493,pRPLC,0,0,0,0,0
277.1402_5.49,277.1402,pRPLC,0,0,0,0,0
288.2162_5.6,288.2162,pRPLC,C8:0 AC (L-Octanoylcarnitine),C15H29NO4,C02838,HMDB00791,1
203.1276_5.78,203.1276,pRPLC,0,0,0,0,0
148.0393_5.82,148.0393,pRPLC,0,0,0,0,0
119.0491_5.85,119.0491,pRPLC,0,0,0,0,0
164.0705_5.87,164.0705,pRPLC,C9H9NO2,C9H9NO2,NA,NA,4
145.076_5.91,145.076,pRPLC,0,0,0,0,0
254.0808_5.92,254.0808,pRPLC,0,0,0,0,0
360.191_5.95,360.191,pRPLC,0,0,0,0,0
243.09_5.97,243.09,pRPLC,0,0,0,0,0
173.1172_5.97,173.1172,pRPLC,0,0,0,0,0
332.2423_5.99,332.2423,pRPLC,"C10:0,OH AC (Hydroxydecanoyl carnitine)",C17H33NO5,NA,HMDB61636,2
217.0469_6.03,217.0469,pRPLC,0,0,0,0,0
201.1483_6.04,201.1483,pRPLC,0,0,0,0,0
180.1018_6.04,180.1018,pRPLC,0,0,0,0,0
301.1176_6.08,301.1176,pRPLC,C16H16N2O4(2),C16H16N2O4,NA,NA,4
341.1099_6.1,341.1099,pRPLC,0,0,0,0,0
265.104_6.35,265.104,pRPLC,0,0,0,0,0
221.0806_6.37,221.0806,pRPLC,0,0,0,0,0
333.1437_6.48,333.1437,pRPLC,"Bilirubin degradation product, C17H20N2O5(1)",C17H20N2O5,NA,NA,3
377.1334_6.5,377.1334,pRPLC,C18H20N2O7,C18H20N2O7,NA,NA,4
301.1177_6.54,301.1177,pRPLC,C16H16N2O4(3),C16H16N2O4,NA,NA,4
283.1072_6.56,283.1072,pRPLC,0,0,0,0,0
253.1054_6.56,253.1054,pRPLC,0,0,0,0,0
273.1004_6.68,273.1004,pRPLC,0,0,0,0,0
314.2318_6.79,314.2318,pRPLC,C10:1 AC (Decenoylcarnitine),C17H31NO4,NA,HMDB13205,2
214.0893_6.83,214.0893,pRPLC,0,0,0,0,0
255.0986_6.86,255.0986,pRPLC,0,0,0,0,0
194.0811_6.95,194.0811,pRPLC,0,0,0,0,0
257.1741_6.99,257.1741,pRPLC,0,0,0,0,0
161.1325_7,161.1325,pRPLC,0,0,0,0,0
315.1332_7.02,315.1332,pRPLC,"bilirubin degradation product, C17H18N2O4(1)",C17H18N2O4,NA,NA,3
293.1351_7.03,293.1351,pRPLC,0,0,0,0,0
351.177_7.05,351.177,pRPLC,0,0,0,0,0
342.1781_7.06,342.1781,pRPLC,0,0,0,0,0
247.0936_7.09,247.0936,pRPLC,0,0,0,0,0
316.2477_7.18,316.2477,pRPLC,C10:0 AC (Decanoylcarnitine),C17H33NO4,NA,HMDB00651,1
247.1325_7.2,247.1325,pRPLC,0,0,0,0,0
175.148_7.22,175.148,pRPLC,0,0,0,0,0
353.1926_7.35,353.1926,pRPLC,0,0,0,0,0
271.0934_7.35,271.0934,pRPLC,0,0,0,0,0
293.1354_7.36,293.1354,pRPLC,0,0,0,0,0
535.0342_7.36,535.0342,pRPLC,0,0,0,0,0
247.1301_7.37,247.1301,pRPLC,0,0,0,0,0
329.2105_7.38,329.2105,pRPLC,Tetrahydrocortisone,C21H28O3,NA,HMDB0000903,3
151.148_7.42,151.148,pRPLC,0,0,0,0,0
218.1536_7.43,218.1536,pRPLC,0,0,0,0,0
442.16_7.44,442.16,pRPLC,0,0,0,0,0
231.1587_7.45,231.1587,pRPLC,0,0,0,0,0
243.1586_7.57,243.1586,pRPLC,0,0,0,0,0
263.1246_7.63,263.1246,pRPLC,C11H14N6O2,C11H14N6O2,NA,NA,4
257.1273_7.67,257.1273,pRPLC,0,0,0,0,0
221.0807_7.68,221.0807,pRPLC,0,0,0,0,0
281.1375_7.74,281.1375,pRPLC,C15H20O5_pos,C15H20O5,NA,NA,4
135.0761_7.97,135.0761,pRPLC,0,0,0,0,0
185.0311_7.97,185.0311,pRPLC,0,0,0,0,0
225.1958_7.99,225.1958,pRPLC,0,0,0,0,0
193.0858_8.12,193.0858,pRPLC,0,0,0,0,0
245.1743_8.12,245.1743,pRPLC,0,0,0,0,0
305.1736_8.16,305.1736,pRPLC,0,0,0,0,0
352.2107_8.16,352.2107,pRPLC,0,0,0,0,0
261.1456_8.17,261.1456,pRPLC,0,0,0,0,0
263.1248_8.18,263.1248,pRPLC,C11H14N6O2,C11H14N6O2,NA,NA,4
177.1273_8.18,177.1273,pRPLC,0,0,0,0,0
299.1385_8.25,299.1385,pRPLC,2-((3'-TERTBUTYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID,NA,NA,NA,NA
395.2321_8.33,395.2321,pRPLC,0,0,0,0,0
831.2395_8.35,831.2395,pRPLC,0,0,0,0,0
368.2789_8.36,368.2789,pRPLC,C14:2 AC (Tetradecadiencarnitine),C21H37NO4,NA,HMDB13331,2
181.1585_8.36,181.1585,pRPLC,0,0,0,0,0
335.1246_8.43,335.1246,pRPLC,0,0,0,0,0
345.1664_8.48,345.1664,pRPLC,0,0,0,0,0
269.1376_8.48,269.1376,pRPLC,C14H20O5_pos,C14H20O5,NA,NA,4
258.2059_8.53,258.2059,pRPLC,0,0,0,0,0
257.1741_8.56,257.1741,pRPLC,0,0,0,0,0
363.1769_8.63,363.1769,pRPLC,0,0,0,0,0
170.1174_8.64,170.1174,pRPLC,0,0,0,0,0
211.1327_8.65,211.1327,pRPLC,0,0,0,0,0
203.1793_8.66,203.1793,pRPLC,0,0,0,0,0
299.1384_8.67,299.1384,pRPLC,2-((3'-TERTBUTYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID,C17H18N2O3,NA,NA,NA
265.1073_8.69,265.1073,pRPLC,0,0,0,0,0
299.2_8.7,299.2,pRPLC,0,0,0,0,0
257.1741_8.72,257.1741,pRPLC,0,0,0,0,0
441.188_8.73,441.188,pRPLC,0,0,0,0,0
405.2627_8.74,405.2627,pRPLC,C24H36O5,C24H36O5,NA,NA,4
172.1694_8.74,172.1694,pRPLC,C10H21NO,C10H21NO,NA,NA,4
273.1844_8.74,273.1844,pRPLC,0,0,0,0,0
180.1745_8.84,180.1745,pRPLC,0,0,0,0,0
353.1926_8.89,353.1926,pRPLC,0,0,0,0,0
255.1949_8.91,255.1949,pRPLC,0,0,0,0,0
219.1952_8.96,219.1952,pRPLC,C12H26O3,C12H26O3,NA,NA,4
718.2785_9.02,718.2785,pRPLC,0,0,0,0,0
298.2736_9.05,298.2736,pRPLC,0,0,0,0,0
379.1897_9.06,379.1897,pRPLC,0,0,0,0,0
401.1717_9.07,401.1717,pRPLC,0,0,0,0,0
185.0312_9.07,185.0312,pRPLC,0,0,0,0,0
394.2001_9.1,394.2001,pRPLC,0,0,0,0,0
303.194_9.13,303.194,pRPLC,NA,NA,NA,NA,NA
223.2053_9.19,223.2053,pRPLC,0,0,0,0,0
119.0492_9.21,119.0492,pRPLC,0,0,0,0,0
289.2156_9.25,289.2156,pRPLC,"Dehydroepiandrosterone|Testosterone|Epitestosterone|Androstanedione|Etiocholanedione |19-Oxotestosterone|Dehydroandrosterone|4-Dihydroboldenone|alpha-Amylcinnamyl isovalerate|Testosterone|Delta1-dihydrotestosterone|Androstanedione|Dehydroepiandrosterone|7a-methyl-19-nortestosterone|5-BETA-ANDROSTANE-3,17-DIONE|(10ALPHA,13ALPHA,14BETA,17ALPHA)-17-HYDROXYANDROST-4-EN-3-ONE",C19H28O2,C01227|C00535||C00674|C03772|C05295||||||||||,HMDB00077|HMDB00234|HMDB00628|HMDB00899|HMDB03769|HMDB03959|HMDB05962|HMDB06035|HMDB36205|||||||,NA
354.2055_9.25,354.2055,pRPLC,0,0,0,0,0
131.0702_9.3,131.0702,pRPLC,0,0,0,0,0
379.246_9.32,379.246,pRPLC,0,0,0,0,0
372.3099_9.33,372.3099,pRPLC,C14:0 AC (Tetradecanoylcarnitine),C21H41NO4,NA,HMDB05066,1
225.1846_9.35,225.1846,pRPLC,0,0,0,0,0
315.1944_9.37,315.1944,pRPLC,0,0,0,0,0
273.2055_9.38,273.2055,pRPLC,0,0,0,0,0
283.1877_9.38,283.1877,pRPLC,0,0,0,0,0
217.1432_9.39,217.1432,pRPLC,0,0,0,0,0
211.2054_9.42,211.2054,pRPLC,0,0,0,0,0
319.1298_9.46,319.1298,pRPLC,0,0,0,0,0
176.0705_9.47,176.0705,pRPLC,0,0,0,0,0
341.1715_9.47,341.1715,pRPLC,C17H20N6O2,C17H20N6O2,NA,NA,4
316.2839_9.5,316.2839,pRPLC,0,0,0,0,0
283.1532_9.52,283.1532,pRPLC,C15H22O5_pos,C15H22O5,NA,NA,4
209.1897_9.52,209.1897,pRPLC,0,0,0,0,0
422.3257_9.52,422.3257,pRPLC,0,0,0,0,0
297.1691_9.53,297.1691,pRPLC,C16H24O5_pos,C16H24O5,NA,NA,4
299.2575_9.56,299.2575,pRPLC,"3-Oxooctadecanoic acid|9-Oxooctadecanoic acid|10-Oxooctadecanoic acid|11-Oxooctadecanoic acid|5-Hexyltetrahydro-2-furanoctanoic acid|5-Oxooctadecanoic acid|Ricinoleic acid|9,10-epoxyoctadecanoic acid|Ricinoleic Acid",NA,||||||C08365||,HMDB10736|HMDB30979|HMDB30980|HMDB30981|HMDB31127|HMDB34074|HMDB34297|HMDB61650|,NA
343.2259_9.57,343.2259,pRPLC,0,0,0,0,0
398.3256_9.58,398.3256,pRPLC,C16:1 AC (Hexadecenoyl carnitine),C23H43NO4,NA,HMDB06317,2
344.3151_9.59,344.3151,pRPLC,0,0,0,0,0
343.1536_9.6,343.1536,pRPLC,0,0,0,0,0
286.2371_9.6,286.2371,pRPLC,0,0,0,0,0
387.1557_9.61,387.1557,pRPLC,0,0,0,0,0
328.3201_9.64,328.3201,pRPLC,0,0,0,0,0
163.148_9.86,163.148,pRPLC,0,0,0,0,0
309.1222_9.86,309.1222,pRPLC,0,0,0,0,0
450.3205_9.9,450.3205,pRPLC,Chenodeoxycholic acid glycine conjugate|Glycoursodeoxycholic acid,C26H43NO5,C05466|,HMDB00637|HMDB00708,3
231.1014_9.93,231.1014,pRPLC,0,0,0,0,0
300.2892_9.95,300.2892,pRPLC,NA,NA,NA,NA,NA
967.2685_9.95,967.2685,pRPLC,0,0,0,0,0
309.1742_9.99,309.1742,pRPLC,0,0,0,0,0
217.1949_10,217.1949,pRPLC,0,0,0,0,0
301.2369_10,301.2369,pRPLC,0,0,0,0,0
317.2084_10.03,317.2084,pRPLC,"N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane|(3Z,5S,6R,7S,8S,8aR)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol|(3Z,5S,6R,7S,8R,8aR)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol",C15H28N2O5,||,||,NA
349.1788_10.09,349.1788,pRPLC,0,0,0,0,0
285.1243_10.1,285.1243,pRPLC,gamma-glutamylhistidine,C16H16N2O3,NA,HMDB29151,3
426.3574_10.2,426.3574,pRPLC,C18:1 AC (Oleoylcarnitine),C25H47NO4,NA,HMDB05065,2
289.2155_10.22,289.2155,pRPLC,"Dehydroepiandrosterone|Testosterone|Epitestosterone|Androstanedione|Etiocholanedione |19-Oxotestosterone|Dehydroandrosterone|4-Dihydroboldenone|alpha-Amylcinnamyl isovalerate|Testosterone|Delta1-dihydrotestosterone|Androstanedione|Dehydroepiandrosterone|7a-methyl-19-nortestosterone|5-BETA-ANDROSTANE-3,17-DIONE|(10ALPHA,13ALPHA,14BETA,17ALPHA)-17-HYDROXYANDROST-4-EN-3-ONE",C19H28O2,C01227|C00535||C00674|C03772|C05295||||||||||,HMDB00077|HMDB00234|HMDB00628|HMDB00899|HMDB03769|HMDB03959|HMDB05962|HMDB06035|HMDB36205|||||||,NA
419.3144_10.22,419.3144,pRPLC,0,0,0,0,0
309.2411_10.26,309.2411,pRPLC,0,0,0,0,0
351.1923_10.31,351.1923,pRPLC,0,0,0,0,0
203.1794_10.32,203.1794,pRPLC,0,0,0,0,0
452.2764_10.35,452.2764,pRPLC,LysoPE(16:1),C21H42NO7P,NA,HMDB11474,2
209.1898_10.35,209.1898,pRPLC,0,0,0,0,0
295.2624_10.36,295.2624,pRPLC,0,0,0,0,0
272.258_10.36,272.258,pRPLC,0,0,0,0,0
397.2361_10.42,397.2361,pRPLC,0,0,0,0,0
